train_frac,seed,config,lam_att,bbox_P,bbox_R,bbox_F1,attn_band_iou,attn_gap
0.6,13,abs,0.7,0.7515923566878981,0.7814569536423841,0.7662337662337663,0.3414557211576374,0.4199179534121923
0.6,14,none,-,0.49361702127659574,0.7581699346405228,0.5979381443298969,nan,nan
0.6,14,abs,0.7,0.6634146341463415,0.8888888888888888,0.759776536312849,0.3833632555356074,0.604447438452167
0.6,15,none,-,0.4404332129963899,0.8531468531468531,0.5809523809523809,nan,nan
0.6,15,abs,0.7,0.711764705882353,0.8461538461538461,0.7731629392971245,0.39269990058230364,0.5261864107504318
0.6,16,none,-,0.7207792207792207,0.8102189781021898,0.7628865979381443,nan,nan
0.6,16,abs,0.7,0.756578947368421,0.8394160583941606,0.7958477508650519,0.3563218390804598,0.41327735416284256
0.6,17,none,-,0.6878612716763006,0.8263888888888888,0.750788643533123,nan,nan
0.6,17,abs,0.7,0.6145833333333334,0.8194444444444444,0.7023809523809524,0.40970204715897574,0.5490041165671433
0.6,18,none,-,0.6134020618556701,0.8040540540540541,0.6959064327485381,nan,nan
0.6,18,abs,0.7,0.7647058823529411,0.7905405405405406,0.7774086378737541,0.35135335558027436,0.4095778301507564
0.6,19,none,-,0.72,0.7769784172661871,0.7474048442906575,nan,nan
0.6,19,abs,0.7,0.5333333333333333,0.8633093525179856,0.6593406593406593,0.37251356238698013,0.4295168318121337
0.7,10,none,-,0.8303571428571429,0.8378378378378378,0.8340807174887893,nan,nan
0.7,10,abs,0.7,0.6266666666666667,0.8468468468468469,0.7203065134099618,0.4145551533625452,0.5499284921357144
0.7,11,none,-,0.7641509433962265,0.8181818181818182,0.7902439024390244,nan,nan
0.7,11,abs,0.7,0.5753424657534246,0.8484848484848485,0.6857142857142857,0.396816307833257,0.47710524723437187
0.7,12,none,-,0.6690647482014388,0.8691588785046729,0.7560975609756097,nan,nan
0.7,12,abs,0.7,0.7076923076923077,0.8598130841121495,0.7763713080168776,0.3587218209673889,0.41668160736711846
0.7,13,none,-,0.6976744186046512,0.7692307692307693,0.7317073170731708,nan,nan
0.7,13,abs,0.7,0.7786885245901639,0.811965811965812,0.7949790794979079,0.37249004865103935,0.5608673713475189
0.7,14,none,-,0.7218045112781954,0.8347826086956521,0.7741935483870966,nan,nan
0.7,14,abs,0.7,0.8403361344537815,0.8695652173913043,0.8547008547008547,0.3987915407854985,0.5107053412797836
0.7,15,none,-,0.6984126984126984,0.8148148148148148,0.7521367521367521,nan,nan
0.7,15,abs,0.7,0.6814814814814815,0.8518518518518519,0.757201646090535,0.3571997874601488,0.6521014985345254
0.7,16,none,-,0.5310344827586206,0.8191489361702128,0.6443514644351465,nan,nan
0.7,16,abs,0.7,0.7641509433962265,0.8617021276595744,0.8099999999999999,0.35780280977091505,0.40598207492124905
0.7,17,none,-,0.6791044776119403,0.8272727272727273,0.7459016393442622,nan,nan
0.7,17,abs,0.7,0.6808510638297872,0.8727272727272727,0.7649402390438247,0.44121415196609837,0.5751321908217112
0.7,18,none,-,0.543859649122807,0.8454545454545455,0.6619217081850534,nan,nan
0.7,18,abs,0.7,0.7153846153846154,0.8454545454545455,0.775,0.4076874606175173,0.5015955413015233
0.7,19,none,-,0.7310924369747899,0.8529411764705882,0.7873303167420814,nan,nan
0.7,19,abs,0.7,0.6382978723404256,0.8823529411764706,0.7407407407407407,0.4132440745431518,0.595150058497549
0.8,10,none,-,0.6956521739130435,0.8421052631578947,0.761904761904762,nan,nan
0.8,10,abs,0.7,0.5230769230769231,0.8947368421052632,0.6601941747572816,0.38833311679875276,0.583051742980499
0.8,11,none,-,0.8548387096774194,0.8153846153846154,0.8346456692913387,nan,nan
0.8,11,abs,0.7,0.6790123456790124,0.8461538461538461,0.7534246575342466,0.40426867545511613,0.5555684424661176
0.8,12,none,-,0.7411764705882353,0.9,0.8129032258064517,nan,nan
0.8,12,abs,0.7,0.5196850393700787,0.9428571428571428,0.6700507614213197,0.4295357487257198,0.5705227352469703
0.8,13,none,-,0.6595744680851063,0.8157894736842105,0.7294117647058823,nan,nan
0.8,13,abs,0.7,0.7126436781609196,0.8157894736842105,0.7607361963190185,0.4016518813092689,0.5313226054636381
0.8,14,none,-,0.8125,0.8552631578947368,0.8333333333333334,nan,nan
0.8,14,abs,0.7,0.7976190476190477,0.881578947368421,0.8375,0.36023890784982937,0.4351020300979441
0.8,15,none,-,0.5714285714285714,0.8108108108108109,0.670391061452514,nan,nan
0.8,15,abs,0.7,0.7922077922077922,0.8243243243243243,0.8079470198675496,0.3822826411711981,0.4840735150143274
0.8,16,none,-,0.7671232876712328,0.8615384615384616,0.8115942028985507,nan,nan
0.8,16,abs,0.7,0.7692307692307693,0.9230769230769231,0.8391608391608392,0.406086387434555,0.5196660435295245
0.8,17,none,-,0.6853932584269663,0.8243243243243243,0.7484662576687118,nan,nan
0.8,17,abs,0.7,0.8181818181818182,0.8513513513513513,0.8344370860927152,0.40454545454545454,0.4576491225541721
0.8,18,none,-,0.6785714285714286,0.7916666666666666,0.7307692307692307,nan,nan
0.8,18,abs,0.7,0.7261904761904762,0.8472222222222222,0.782051282051282,0.40078420389301217,0.4692988300943101
0.8,19,none,-,0.7236842105263158,0.8461538461538461,0.7801418439716312,nan,nan
0.8,19,abs,0.7,0.5428571428571428,0.8769230769230769,0.6705882352941177,0.43272023233301066,0.5798695914076679
0.9,10,none,-,0.5476190476190477,0.71875,0.6216216216216217,nan,nan
0.9,10,abs,0.7,0.6052631578947368,0.71875,0.6571428571428571,0.4147682639434407,0.6259392681950704
0.9,11,none,-,0.7297297297297297,0.8181818181818182,0.7714285714285715,nan,nan
0.9,11,abs,0.7,0.6511627906976745,0.8484848484848485,0.736842105263158,0.35533929510783796,0.5550891953613609
0.9,12,none,-,0.6666666666666666,0.8571428571428571,0.75,nan,nan
0.9,12,abs,0.7,0.8888888888888888,0.9142857142857143,0.9014084507042254,0.4154103852596315,0.46812741949921477
0.9,13,none,-,0.6296296296296297,0.8095238095238095,0.7083333333333334,nan,nan
0.9,13,abs,0.7,0.6862745098039216,0.8333333333333334,0.7526881720430109,0.36311389759665624,0.46477162540657446
0.9,14,none,-,0.6229508196721312,0.9047619047619048,0.7378640776699029,nan,nan
0.9,14,abs,0.7,0.6923076923076923,0.8571428571428571,0.7659574468085107,0.37398184780079125,0.640190523583442
0.9,15,none,-,0.72,0.9230769230769231,0.8089887640449438,nan,nan
0.9,15,abs,0.7,0.7727272727272727,0.8717948717948718,0.8192771084337349,0.458451906659078,0.5527680400107057
0.9,16,none,-,0.6875,0.9166666666666666,0.7857142857142857,nan,nan
0.9,16,abs,0.7,0.6595744680851063,0.8611111111111112,0.7469879518072289,0.371216999356085,0.41799195126164707
0.9,17,none,-,0.7631578947368421,0.7837837837837838,0.7733333333333334,nan,nan
0.9,17,abs,0.7,0.6041666666666666,0.7837837837837838,0.6823529411764706,0.4340425531914894,0.6205738388001919
0.9,18,none,-,0.7111111111111111,0.9142857142857143,0.8,nan,nan
0.9,18,abs,0.7,0.6956521739130435,0.9142857142857143,0.7901234567901234,0.4084507042253521,0.47135938284220175
0.9,19,none,-,0.5178571428571429,0.90625,0.6590909090909092,nan,nan
0.9,19,abs,0.7,0.8235294117647058,0.875,0.8484848484848485,0.3770837729478793,0.6579898858070374
