train_frac,seed,config,lam_att,bbox_P,bbox_R,bbox_F1,attn_band_iou,attn_gap
0.8,13,abs,3,0.9736842105263158,0.8604651162790697,0.9135802469135803,0.4835407780268918,0.5864965925455123
0.8,13,abs,5,0.9714285714285714,0.7906976744186046,0.8717948717948717,0.39801026024466735,0.6741275919180009
0.8,14,none,-,0.9620253164556962,0.8444444444444444,0.8994082840236687,nan,nan
0.8,14,abs,0.3,0.987012987012987,0.8444444444444444,0.9101796407185628,0.3841866049223909,0.4175493909879151
0.8,14,abs,0.5,1.0,0.8666666666666667,0.9285714285714286,0.4233896677962216,0.5059845434261661
0.8,14,abs,0.7,0.9866666666666667,0.8222222222222222,0.896969696969697,0.41083099906629317,0.5863631555203028
0.8,14,abs,3,0.8131868131868132,0.8222222222222222,0.8176795580110496,0.48607820711815486,0.6084351750760106
0.8,14,abs,5,0.872093023255814,0.8333333333333334,0.8522727272727274,0.5123721742797331,0.593092593723668
0.8,15,none,-,0.989247311827957,0.8932038834951457,0.9387755102040817,nan,nan
0.8,15,abs,0.3,0.9666666666666667,0.8446601941747572,0.9015544041450777,0.3164053119883573,0.36982011824147776
0.8,15,abs,0.5,0.978021978021978,0.8640776699029126,0.9175257731958761,0.24407548509992574,0.2756591192419364
0.8,15,abs,0.7,0.9888888888888889,0.8640776699029126,0.9222797927461138,0.37577352313493917,0.40925942320427566
0.8,15,abs,3,0.9787234042553191,0.8932038834951457,0.934010152284264,0.4378522021180976,0.4717996141121148
0.8,15,abs,5,0.8623853211009175,0.912621359223301,0.8867924528301887,0.3757964408470092,0.4107835138174778
0.8,16,none,-,0.974025974025974,0.75,0.8474576271186441,nan,nan
0.8,16,abs,0.3,0.9615384615384616,0.75,0.8426966292134831,0.31330170235086546,0.5331713306659367
0.8,16,abs,0.5,0.9506172839506173,0.77,0.850828729281768,0.3501074151684305,0.5804282098106341
0.8,16,abs,0.7,0.9875,0.79,0.8777777777777778,0.40565285600390916,0.5058674266510934
0.8,16,abs,3,0.36086956521739133,0.83,0.503030303030303,0.41046460322853856,0.6260605161587591
0.8,16,abs,5,0.9333333333333333,0.84,0.8842105263157894,0.46138591655698713,0.6156534661167825
0.8,17,none,-,0.9625,0.7857142857142857,0.8651685393258427,nan,nan
0.8,17,abs,0.3,0.958904109589041,0.7142857142857143,0.8187134502923976,0.40791889581816454,0.466142860293985
0.8,17,abs,0.5,0.96,0.7346938775510204,0.8323699421965318,0.4376030746726707,0.5455285667285352
0.8,17,abs,0.7,0.974025974025974,0.7653061224489796,0.8571428571428571,0.4061032423474971,0.5684228813424852
0.8,17,abs,3,0.9736842105263158,0.7551020408163265,0.8505747126436782,0.45550326613752895,0.5813208380668584
0.8,17,abs,5,0.9404761904761905,0.8061224489795918,0.8681318681318683,0.448680024923753,0.6099119923019316
0.8,18,none,-,0.9666666666666667,0.7341772151898734,0.8345323741007195,nan,nan
0.8,18,abs,0.3,0.967741935483871,0.759493670886076,0.851063829787234,0.39377569587417915,0.4890134008046949
0.8,18,abs,0.5,0.9838709677419355,0.7721518987341772,0.8652482269503546,0.38768618394712867,0.5271733106956596
0.8,18,abs,0.7,0.9649122807017544,0.6962025316455697,0.8088235294117647,0.2724292964168006,0.6062128335710555
0.8,18,abs,3,0.8904109589041096,0.8227848101265823,0.855263157894737,0.4461276804656953,0.5921186608103444
0.8,18,abs,5,0.9066666666666666,0.8607594936708861,0.8831168831168831,0.46377520918257886,0.5540169529664877
0.8,19,none,-,1.0,0.7272727272727273,0.8421052631578948,nan,nan
0.8,19,abs,0.3,0.8163265306122449,0.8080808080808081,0.8121827411167513,0.38436956576526626,0.5726212327265077
0.8,19,abs,0.5,0.963855421686747,0.8080808080808081,0.8791208791208791,0.389838454671049,0.6033880820660482
0.8,19,abs,0.7,1.0,0.7676767676767676,0.8685714285714284,0.44087876117336017,0.5688381827757915
0.8,19,abs,3,0.9523809523809523,0.8080808080808081,0.8743169398907102,0.47958174573165413,0.5536104977132738
0.8,19,abs,5,0.9625,0.7777777777777778,0.8603351955307262,0.5122523784028664,0.6202299161019572
